transcript_id,sent_id,section,role,cluster,long_cluster,voice,pattern,subj_lemma,pred_lemma,obj_lemma,action_lemma,subj_text,pred_text,obj_text,action_text
creativity_0102,1,basic_job_description,user,Fiction writing,0,ACT,SV,it,go,,,it,goes,,
creativity_0102,1,basic_job_description,user,Fiction writing,0,ACT,SV,I,go,,,I,go,,
creativity_0102,1,basic_job_description,user,Fiction writing,0,ACT,SV,I,take,,,I,took,,
creativity_0102,1,basic_job_description,user,Fiction writing,0,ACT,SVO,someone,send,I,,someone,sends,me,
creativity_0102,2,basic_job_description,user,Fiction writing,0,ACT,SVO,I,take,it,,I,take,it,
creativity_0102,2,basic_job_description,user,Fiction writing,0,ACT,SV,that,sound,,,that,sound,,
creativity_0102,3,basic_job_description,user,Fiction writing,0,ACT,SVxCOMP,I,like,,wait,I,like,,wait
creativity_0102,3,basic_job_description,user,Fiction writing,0,ACT,SV,which,think,,,which,thinking,,
creativity_0102,3,basic_job_description,user,Fiction writing,0,ACT,SV,idea,fit,,,the major ideas,fit,,
creativity_0102,4,basic_job_description,user,Fiction writing,0,ACT,SVOxCOMP,this,involve,I,rearrang,This,involves,me,rearranging
creativity_0102,5,basic_job_description,user,Fiction writing,0,ACT,SVO,I,draft,post,,I,drafting,an original post,
creativity_0102,5,basic_job_description,user,Fiction writing,0,ACT,SV,it,look,,,it,looks,,
creativity_0102,5,basic_job_description,user,Fiction writing,0,ACT,SVO,I,organize,thought,,me,organizing,thoughts,
creativity_0102,5,basic_job_description,user,Fiction writing,0,ACT,SV,they,sound,,,they,sound,,
creativity_0102,5,basic_job_description,user,Fiction writing,0,ACT,SV,they,flow,,,they,flow,,
creativity_0102,6,basic_job_description,user,Fiction writing,0,ACT,SV,lot,be,,,a lot notes,are,,
creativity_0102,6,basic_job_description,user,Fiction writing,0,ACT,SVO,I,code,they,,I,code,them,
creativity_0102,7,basic_job_description,user,Fiction writing,0,ACT,SVO,I,do,something,,I,doing,something,
creativity_0102,7,basic_job_description,user,Fiction writing,0,ACT,SVO,I,make,story,,I,make,more overarching story,
creativity_0102,7,basic_job_description,user,Fiction writing,0,ACT,SV,I,read,,,I,read,,
creativity_0102,8,basic_job_description,user,Fiction writing,0,ACT,SVO,step,read,thing,,The final step,read,the whole thing,
creativity_0102,8,basic_job_description,user,Fiction writing,0,ACT,SV,edit,flow,,,my edits,flow,,
creativity_0102,8,basic_job_description,user,Fiction writing,0,ACT,SV,it,sound,,,it,sounds,,
creativity_0102,9,basic_job_description,user,Fiction writing,0,ACT,SVO,I,edit,manuscript,,I,editing,a manuscript,
creativity_0102,9,basic_job_description,user,Fiction writing,0,ACT,SVO,this,type,letter,,this,type,a letter,
creativity_0102,9,basic_job_description,user,Fiction writing,0,ACT,SVO,I,type,letter,,I,type,a letter,
creativity_0102,9,basic_job_description,user,Fiction writing,0,ACT,SV,I,think,,,I,think,,
creativity_0102,9,basic_job_description,user,Fiction writing,0,ACT,SVxCOMP,that,need,,look,that,need,,looking
creativity_0102,10,basic_job_description,user,Fiction writing,0,ACT,SV,I,edit,,,I,editing,,
creativity_0102,10,basic_job_description,user,Fiction writing,0,ACT,SV,step,go,,,the last step,go,,
creativity_0102,1,walkthrough,user,Fiction writing,0,ACT,SVO,I,use,AI,,I,use,AI,
creativity_0102,1,walkthrough,user,Fiction writing,0,ACT,SVO,I,enjoy,writing,,I,enjoy,writing,
creativity_0102,1,walkthrough,user,Fiction writing,0,ACT,SVO,I,take,fun,,I,takes,the fun,
creativity_0102,1,walkthrough,user,Fiction writing,0,ACT,SVO,generate,take,fun,,generating,takes,the fun,
creativity_0102,2,walkthrough,user,Fiction writing,0,ACT,SVO,I,use,it,,I,use,it,
creativity_0102,2,walkthrough,user,Fiction writing,0,ACT,SVO,what,keep,track,,What,keep,track character,
creativity_0102,3,walkthrough,user,Fiction writing,0,ACT,SVOxCOMP,I,find,myself,wish,I,found,myself,wishing
creativity_0102,3,walkthrough,user,Fiction writing,0,ACT,SVO,I,have,sort,,I,have,some sort assistant,
creativity_0102,3,walkthrough,user,Fiction writing,0,ACT,SV,I,have,,,I,had,,
creativity_0102,1,project_example,user,Fiction writing,0,ACT,SVO,I,write,scene,,I,writing,a scene,
creativity_0102,1,project_example,user,Fiction writing,0,ACT,SVO,that,contain,dozen,,that,contained,dozens interactions,
creativity_0102,1,project_example,user,Fiction writing,0,ACT,SVO,I,co-writ,novel,,I,co-writing,a novel author,
creativity_0102,1,project_example,user,Fiction writing,0,ACT,SV,number,be,,,a number interactions,are,,
creativity_0102,1,project_example,user,Fiction writing,0,ACT,SV,that,happen,,,that,happen,,
creativity_0102,2,project_example,user,Fiction writing,0,ACT,SV,scene,continue,,,the scene,continued,,
creativity_0102,3,project_example,user,Fiction writing,0,ACT,SV,way,be,,,no way,is,,
creativity_0102,3,project_example,user,Fiction writing,0,ACT,SVO,I,pull,randomness,,I,pulled,the true randomness interactions,
creativity_0102,3,project_example,user,Fiction writing,0,ACT,SV,we,produce,,,we,produced,,
creativity_0102,1,dynamic,user,Fiction writing,0,ACT,SV,I,say,,,I,say,,
creativity_0102,1,dynamic,user,Fiction writing,0,ACT,SVO,I,write,most,,I,wrote,most material,
creativity_0102,1,dynamic,user,Fiction writing,0,ACT,SV,scene,go,,,the scene,goes,,
creativity_0102,2,dynamic,user,Fiction writing,0,ACT,SV,input,choose,,,AI creative input,choosing,,
creativity_0102,2,dynamic,user,Fiction writing,0,ACT,SV,who,need,,,who,need,,
creativity_0102,3,dynamic,user,Fiction writing,0,ACT,SVO,it,have,sort,,It,have,a sort input,
creativity_0102,3,dynamic,user,Fiction writing,0,ACT,SVO,I,refresh,it,,I,refresh,it,
creativity_0102,3,dynamic,user,Fiction writing,0,ACT,SVxCOMP,AI,begin,,hallucinate,the AI,begin,,hallucinate
creativity_0102,3,dynamic,user,Fiction writing,0,ACT,SV,who,exist,,,who,exist,,
creativity_0102,4,dynamic,user,Fiction writing,0,ACT,SVO,I,build,they,,I,build,them,
creativity_0102,5,dynamic,user,Fiction writing,0,PASS,SVO,none,use,none,,None,used,None,
creativity_0102,5,dynamic,user,Fiction writing,0,ACT,SV,one,be,,,one,'s,,
creativity_0102,5,dynamic,user,Fiction writing,0,ACT,SVxCOMP,I,plan,,use,I,planning,,use
creativity_0103,1,basic_job_description,user,"Art, design, crafts",1,ACT,SV,I,work,,,I,work,,
creativity_0103,2,basic_job_description,user,"Art, design, crafts",1,ACT,SVO,this,include,remodeling,,This,includes,interior remodeling,
creativity_0103,3,basic_job_description,user,"Art, design, crafts",1,ACT,SV,I,work,,,I,work,,
creativity_0103,4,basic_job_description,user,"Art, design, crafts",1,ACT,SVO,some,change,color,,Some examples,changing,paint colors,
creativity_0103,4,basic_job_description,user,"Art, design, crafts",1,ACT,SVO,interior,update,concept,,interior,updating,design concepts,
creativity_0103,1,walkthrough,user,"Art, design, crafts",1,ACT,SV,AI,fit,,,AI,fits,,
creativity_0103,2,walkthrough,user,"Art, design, crafts",1,ACT,SVO,I,use,AI,,I,use,AI,
creativity_0103,2,walkthrough,user,"Art, design, crafts",1,ACT,SV,room,look,,,theoretical rooms,look,,
creativity_0103,1,project_example,user,"Art, design, crafts",1,ACT,SVO,use,create,option,,my recent use,creating,options railings,
creativity_0103,2,project_example,user,"Art, design, crafts",1,PASS,SVO,I,give,picture,,I,given,multiple pictures exterior,
creativity_0103,2,project_example,user,"Art, design, crafts",1,ACT,SVO,job,create,portfolio,,my job,create,a portfolio images,
creativity_0103,3,project_example,user,"Art, design, crafts",1,PASS,SVO,model,limit,model,,AI models space,limited,AI models space,
creativity_0103,4,project_example,user,"Art, design, crafts",1,ACT,SVO,they,complete,job,,They,complete,the job,
creativity_0103,4,project_example,user,"Art, design, crafts",1,ACT,SVOxCOMP,I,use,they,give,I,use,them,give
creativity_0103,5,project_example,user,"Art, design, crafts",1,ACT,SVO,I,take,railing,,I,took,those AI inspiration railings,
creativity_0103,6,project_example,user,"Art, design, crafts",1,ACT,SVO,I,try,model,,I,tried,multiple different AI models,
creativity_0103,6,project_example,user,"Art, design, crafts",1,ACT,SVO,each,have,limitation,,each,have,similar limitations,
creativity_0103,7,project_example,user,"Art, design, crafts",1,ACT,SVxCOMP,client,want,,see,clients,want,,see
creativity_0103,7,project_example,user,"Art, design, crafts",1,ACT,SV,choice,look,,,these different design choices,look,,
creativity_0103,8,project_example,user,"Art, design, crafts",1,ACT,SV,model,generate,,,AI models,generating,,
creativity_0103,8,project_example,user,"Art, design, crafts",1,ACT,SV,they,struggle,,,they,struggle,,
creativity_0103,9,project_example,user,"Art, design, crafts",1,ACT,SVOxCOMP,I,use,prompt,change,I,use,the prompt,change
creativity_0103,9,project_example,user,"Art, design, crafts",1,ACT,SVO,rest,stay,same,,the rest house,stay,the same,
creativity_0103,9,project_example,user,"Art, design, crafts",1,ACT,SVO,I,receive,home,,I,receive,a new AI generated home,
creativity_0103,10,project_example,user,"Art, design, crafts",1,ACT,SV,I,start,,,I,starting,,
creativity_0103,11,project_example,user,"Art, design, crafts",1,ACT,SVO,issue,change,structure,,The issue,change,the structure house,
creativity_0103,11,project_example,user,"Art, design, crafts",1,ACT,SVO,generation,change,structure,,the current generation,change,the structure house,
creativity_0103,12,project_example,user,"Art, design, crafts",1,ACT,SVO,this,create,image,,This,creates,images,
creativity_0103,12,project_example,user,"Art, design, crafts",1,ACT,SV,client,look,,,the client,looking,,
creativity_0103,12,project_example,user,"Art, design, crafts",1,ACT,SVO,I,use,they,,I,use,them,
creativity_0103,1,dynamic,user,"Art, design, crafts",1,ACT,SVO,I,drive,process,,I,driving,the design process,
creativity_0103,1,dynamic,user,"Art, design, crafts",1,ACT,SV,collaboration,be,,,collaboration,is,,
creativity_0103,2,dynamic,user,"Art, design, crafts",1,ACT,SVO,I,have,idea,,I,have,ideas type,
creativity_0103,2,dynamic,user,"Art, design, crafts",1,ACT,SV,client,like,,,a client,like,,
creativity_0103,2,dynamic,user,"Art, design, crafts",1,ACT,SV,they,veto,,,they,veto,,
creativity_0103,3,dynamic,user,"Art, design, crafts",1,ACT,SVO,I,use,information,,I,use,that information,
creativity_0103,4,dynamic,user,"Art, design, crafts",1,PASS,SVO,I,stump,I,,I,stumped,I,
creativity_0103,4,dynamic,user,"Art, design, crafts",1,ACT,SVO,I,tap,AI,,I,tap,AI,
creativity_0103,5,dynamic,user,"Art, design, crafts",1,ACT,SV,I,use,,,I,use,,
creativity_0104,1,basic_job_description,user,Content writing,2,ACT,SVO,you,name,it,,you,name,it,
creativity_0104,2,basic_job_description,user,Content writing,2,ACT,SVO,I,write,article,,I,write,my own articles Medium,
creativity_0104,2,basic_job_description,user,Content writing,2,ACT,SV,I,publish,,,I,publish,,
creativity_0104,2,basic_job_description,user,Content writing,2,ACT,SVO,that,interest,I,,that,interest,me,
creativity_0104,3,basic_job_description,user,Content writing,2,ACT,SVO,I,write,article,,I,write,articles people,
creativity_0104,4,basic_job_description,user,Content writing,2,ACT,SV,I,write,,,I,write,,
creativity_0104,5,basic_job_description,user,Content writing,2,ACT,SV,I,do,,,I,done,,
creativity_0104,5,basic_job_description,user,Content writing,2,ACT,SVxCOMP,I,plan,,submit,I,plan,,submit
creativity_0104,6,basic_job_description,user,Content writing,2,ACT,SVO,I,take,part,,I,take,part,
creativity_0104,7,basic_job_description,user,Content writing,2,ACT,SVO,I,take,project,,I,take,on editing proofreading reading projects,
creativity_0104,7,basic_job_description,user,Content writing,2,ACT,SV,I,can,,,I,can,,
creativity_0104,7,basic_job_description,user,Content writing,2,ACT,SVO,I,have,experience,,I,have,the most experience,
creativity_0104,8,basic_job_description,user,Content writing,2,PASS,SVO,some,pay,of,,Some work,paid,of,
creativity_0104,9,basic_job_description,user,Content writing,2,ACT,SVO,I,want,editing,,I,wanted,experience editing,
creativity_0104,1,walkthrough,user,Content writing,2,ACT,SVxCOMP,I,try,,use,I,try,,use
creativity_0104,2,walkthrough,user,Content writing,2,ACT,SVxCOMP,I,prefer,,use,I,prefer,,use
creativity_0104,3,walkthrough,user,Content writing,2,ACT,SV,writer,write,,,Writers,wrote,,
creativity_0104,4,walkthrough,user,Content writing,2,ACT,SVxCOMP,I,think,,help,I,think,,help
creativity_0104,4,walkthrough,user,Content writing,2,ACT,SVOxCOMP,AI,help,I,become,AI,help,me,become
creativity_0104,5,walkthrough,user,Content writing,2,ACT,SVO,I,use,it,,I,use,it,
creativity_0104,5,walkthrough,user,Content writing,2,ACT,SV,I,feel,,,I,feeling,,
creativity_0104,5,walkthrough,user,Content writing,2,ACT,SVO,I,use,it,,I,use,it,
creativity_0104,6,walkthrough,user,Content writing,2,ACT,SVOxCOMP,I,let,AI,change,I,let,AI,change
creativity_0104,7,walkthrough,user,Content writing,2,ACT,SVO,I,use,this,,I,use,this,
creativity_0104,8,walkthrough,user,Content writing,2,ACT,SV,I,struggle,,,I,struggling,,
creativity_0104,8,walkthrough,user,Content writing,2,ACT,SVO,I,use,AI,,I,use,AI,
creativity_0104,9,walkthrough,user,Content writing,2,ACT,SVO,I,do,this,,I,do,this,
creativity_0104,10,walkthrough,user,Content writing,2,ACT,SVO,I,use,it,,I,use,it,
creativity_0104,10,walkthrough,user,Content writing,2,ACT,SVO,I,offend,author,,I,offend,authors,
creativity_0104,1,project_example,user,Content writing,2,ACT,SVO,I,use,it,,I,use,it,
creativity_0104,1,project_example,user,Content writing,2,ACT,SV,I,feel,,,I,feeling,,
creativity_0104,2,project_example,user,Content writing,2,ACT,SVO,I,copy,it,,I,copy,it,
creativity_0104,3,project_example,user,Content writing,2,ACT,SVOxCOMP,I,tell,model,edit,I,tell,the model,edit
creativity_0104,3,project_example,user,Content writing,2,ACT,SVO,it,think,what,,it,thinks,what,
creativity_0104,1,dynamic,user,Content writing,2,ACT,SVO,I,take,everything,,I,take,everything,
creativity_0104,2,dynamic,user,Content writing,2,ACT,SVOxCOMP,it,tell,I,make,it,tell,me,made
creativity_0104,2,dynamic,user,Content writing,2,ACT,SVO,I,make,mistake,,I,made,mistakes,
creativity_0104,4,dynamic,user,Content writing,2,ACT,SVxCOMP,llm,love,,remove,LLMs,love,,remove
creativity_0104,4,dynamic,user,Content writing,2,ACT,SV,I,notice,,,I,noticed,,
creativity_0104,5,dynamic,user,Content writing,2,ACT,SVO,writer,use,grammar,,writers,use,incorrect grammar,
creativity_0104,6,dynamic,user,Content writing,2,ACT,SVO,I,pay,attention,,I,pay,attention,
creativity_0104,6,dynamic,user,Content writing,2,ACT,SV,I,miss,,,I,missed,,
creativity_0104,6,dynamic,user,Content writing,2,ACT,SVxCOMP,I,need,,add,I,need,,add
creativity_0104,7,dynamic,user,Content writing,2,ACT,SVO,I,add,they,,I,add,them,
creativity_0104,7,dynamic,user,Content writing,2,ACT,SVxCOMP,I,notice,,try,I,noticed,,trying
creativity_0104,7,dynamic,user,Content writing,2,ACT,SVxCOMP,llm,try,,provide,LLMs,trying,,provide
creativity_0104,8,dynamic,user,Content writing,2,ACT,SV,they,think,,,they,think,,
creativity_0104,8,dynamic,user,Content writing,2,ACT,SVxCOMP,I,need,,add,I,need,,add
creativity_0104,9,dynamic,user,Content writing,2,ACT,SVO,I,write,article,,I,writing,an article feminism,
creativity_0104,9,dynamic,user,Content writing,2,ACT,SVxCOMP,I,say,,need,I,say,,need
creativity_0104,9,dynamic,user,Content writing,2,ACT,SVxCOMP,I,need,,mention,I,need,,mention
creativity_0104,10,dynamic,user,Content writing,2,ACT,SVxCOMP,I,think,,understand,I,think,,understanding
creativity_0104,10,dynamic,user,Content writing,2,ACT,SVO,writer,understand,humanity,,a good writer,understanding,humanity,
creativity_0104,11,dynamic,user,Content writing,2,ACT,SV,I,think,,,I,think,,
creativity_0104,11,dynamic,user,Content writing,2,ACT,SVO,which,require,lot,,which,requires,a lot accuracy,
creativity_0104,12,dynamic,user,Content writing,2,ACT,SV,I,read,,,I,read,,
creativity_0104,12,dynamic,user,Content writing,2,PASS,SVOxCOMP,which,write,which,use,which,written,which,using
creativity_0104,12,dynamic,user,Content writing,2,ACT,SVO,piece,have,lack,,Every creative piece,has,a distinctive lack depth,
creativity_0104,13,dynamic,user,Content writing,2,ACT,SV,I,think,,,I,think,,
creativity_0104,15,dynamic,user,Content writing,2,ACT,SV,human,agonise,,,Humans,agonise,,
creativity_0104,15,dynamic,user,Content writing,2,ACT,SVxCOMP,lmm,have,,do,LMMs,have,,do
creativity_0104,15,dynamic,user,Content writing,2,ACT,SV,I,believe,,,I,believe,,
creativity_0104,16,dynamic,user,Content writing,2,ACT,SV,you,tell,,,You,tell,,
creativity_0104,16,dynamic,user,Content writing,2,ACT,SVO,you,get,glimpse,,you,get,a glimpse time,
creativity_0104,16,dynamic,user,Content writing,2,ACT,SV,author,put,,,the author,put,,
creativity_0105,1,basic_job_description,user,Audiovisual,4,ACT,SVO,I,produce,documentary,,I,producing,a non-profit documentary nature,
creativity_0105,1,walkthrough,user,Audiovisual,4,ACT,SVO,I,need,answer,,I,need,an answer,
creativity_0105,1,walkthrough,user,Audiovisual,4,ACT,SV,that,take,,,that,take,,
creativity_0105,1,walkthrough,user,Audiovisual,4,ACT,SV,footage,cost,,,licensed archival footage,costs,,
creativity_0105,1,walkthrough,user,Audiovisual,4,PASS,SVO,I,face,I,,I,faced,I,
creativity_0105,1,walkthrough,user,Audiovisual,4,ACT,SVO,that,give,I,,that,give,me,
creativity_0105,1,walkthrough,user,Audiovisual,4,ACT,SVO,that,give,level,,that,give,the level specificity,
creativity_0105,2,walkthrough,user,Audiovisual,4,ACT,SV,I,think,,,I,think,,
creativity_0105,2,walkthrough,user,Audiovisual,4,ACT,SVO,that,save,I,,that,saves,me,
creativity_0105,2,walkthrough,user,Audiovisual,4,ACT,SVO,that,save,lot,,that,saves,a lot time,
creativity_0105,1,project_example,user,Audiovisual,4,ACT,SVxCOMP,I,need,,generate,I,needed,,generate
creativity_0105,1,project_example,user,Audiovisual,4,ACT,SVO,I,use,model,,I,used,an AI model,
creativity_0105,1,project_example,user,Audiovisual,4,ACT,SVO,I,position,that,,I,positioned,that,
creativity_0105,1,project_example,user,Audiovisual,4,ACT,SV,that,adhere,,,that,adhered,,
creativity_0105,2,project_example,user,Audiovisual,4,ACT,SVxCOMP,I,find,,need,I,found,,need
creativity_0105,2,project_example,user,Audiovisual,4,ACT,SV,you,need,,,you,need,,
creativity_0105,2,project_example,user,Audiovisual,4,ACT,SVO,you,want,that,,you,want,that,
creativity_0105,3,project_example,user,Audiovisual,4,PASS,SVO,style,establish,style,,a style,established,a style,
creativity_0105,3,project_example,user,Audiovisual,4,ACT,SVO,model,do,job,,the model,does,a great job,
creativity_0105,1,dynamic,user,Audiovisual,4,ACT,SV,I,be,,,I,am,,
creativity_0105,1,dynamic,user,Audiovisual,4,ACT,SVO,I,know,what,,I,know,what,
creativity_0105,1,dynamic,user,Audiovisual,4,ACT,SV,I,want,,,I,want,,
creativity_0105,1,dynamic,user,Audiovisual,4,ACT,SVOxCOMP,I,ask,model,generate,I,asking,the model,generate
creativity_0106,2,basic_job_description,user,Fiction writing,0,ACT,SVO,I,finish,novel,,I,finished,my first novel,
creativity_0106,3,basic_job_description,user,Fiction writing,0,ACT,SVxCOMP,I,try,,sell,I,try,,sell
creativity_0106,4,basic_job_description,user,Fiction writing,0,ACT,SVO,I,write,script,,I,writing,full scripts,
creativity_0106,4,basic_job_description,user,Fiction writing,0,PASS,SVOxCOMP,I,pay,I,write,I,paid,I,write
creativity_0106,5,basic_job_description,user,Fiction writing,0,ACT,SV,I,work,,,I,work,,
creativity_0106,1,walkthrough,user,Fiction writing,0,ACT,SVO,I,need,information,,I,need,some obscure information,
creativity_0106,1,project_example,user,Fiction writing,0,ACT,SVO,we,prepare,sheet,,we,preparing,a one sheet,
creativity_0106,1,project_example,user,Fiction writing,0,ACT,SVO,we,flesh,that,,we,fleshed,that,
creativity_0106,2,project_example,user,Fiction writing,0,ACT,SV,we,look,,,We,looked,,
creativity_0106,2,project_example,user,Fiction writing,0,ACT,SVO,utilise,give,we,,utilising,give,us,
creativity_0106,2,project_example,user,Fiction writing,0,ACT,SVO,utilise,give,quality,,utilising,give,the quality,
creativity_0106,2,project_example,user,Fiction writing,0,ACT,SV,we,need,,,we,needed,,
creativity_0106,3,project_example,user,Fiction writing,0,ACT,SV,we,ask,,,We,asked,,
creativity_0106,4,project_example,user,Fiction writing,0,ACT,SVO,we,use,AI,,we,used,AI,
creativity_0106,4,project_example,user,Fiction writing,0,ACT,SV,thing,come,,,the only thing,come,,
creativity_0106,4,project_example,user,Fiction writing,0,ACT,SVO,we,get,that,,we,get,that,
creativity_0106,5,project_example,user,Fiction writing,0,ACT,SVxCOMP,it,feel,,rush,It,felt,,rushed
creativity_0106,6,project_example,user,Fiction writing,0,ACT,SV,it,feel,,,It,felt,,
creativity_0106,7,project_example,user,Fiction writing,0,ACT,SVO,we,use,it,,We,used,it,
creativity_0106,7,project_example,user,Fiction writing,0,ACT,SVO,it,serve,purpose,,it,served,a different purpose,
creativity_0106,7,project_example,user,Fiction writing,0,ACT,SV,synopsis,work,,,our current sheet synopsis,working,,
creativity_0106,1,dynamic,user,Fiction writing,0,ACT,SVxCOMP,I,try,,drive,I,try,,drive
creativity_0106,2,dynamic,user,Fiction writing,0,ACT,SVxCOMP,I,like,,use,I,like,,use
creativity_0106,2,dynamic,user,Fiction writing,0,ACT,SV,I,work,,,I,worked,,
creativity_0106,3,dynamic,user,Fiction writing,0,ACT,SV,it,come,,,it,comes,,
creativity_0106,3,dynamic,user,Fiction writing,0,ACT,SV,I,glean,,,I,glean,,
creativity_0106,3,dynamic,user,Fiction writing,0,ACT,SVOxCOMP,information,make,I,approach,the information,make,me,approach
creativity_0106,3,dynamic,user,Fiction writing,0,ACT,SV,I,find,,,I,find,,
creativity_0106,3,dynamic,user,Fiction writing,0,ACT,SVO,it,guide,creativity,,it,guide,creativity,
creativity_0107,1,basic_job_description,user,"Art, design, crafts",1,ACT,SVO,I,sell,clothing,,I,sell,clothing,
creativity_0107,1,basic_job_description,user,"Art, design, crafts",1,PASS,SVO,that,thrift,that,,that,thrifted,that,
creativity_0107,3,basic_job_description,user,"Art, design, crafts",1,ACT,SVO,project,take,time,,Handmade projects,take,some time,
creativity_0107,1,walkthrough,user,"Art, design, crafts",1,ACT,SVO,I,need,help,,I,need,help,
creativity_0107,1,walkthrough,user,"Art, design, crafts",1,ACT,SV,I,need,,,I,need,,
creativity_0107,2,walkthrough,user,"Art, design, crafts",1,ACT,SVO,I,send,information,,I,send,information,
creativity_0107,2,walkthrough,user,"Art, design, crafts",1,ACT,SVxCOMP,I,plan,,use,I,plan,,use
creativity_0107,2,walkthrough,user,"Art, design, crafts",1,ACT,SVOxCOMP,I,want,piece,be,I,want,the piece,be
creativity_0107,2,walkthrough,user,"Art, design, crafts",1,ACT,SVO,it,give,I,,it,give,me,
creativity_0107,2,walkthrough,user,"Art, design, crafts",1,ACT,SVO,it,give,estimate,,it,give,a close estimate,
creativity_0107,3,walkthrough,user,"Art, design, crafts",1,ACT,SVO,I,use,AI,,I,use,AI,
creativity_0107,3,walkthrough,user,"Art, design, crafts",1,ACT,SVxCOMP,I,get,,confuse,I,get,,confused
creativity_0107,4,walkthrough,user,"Art, design, crafts",1,ACT,SVO,I,use,AI,,I,use,AI,
creativity_0107,1,project_example,user,"Art, design, crafts",1,ACT,SVO,I,knitting,sweater,,I,knitting,a sweater,
creativity_0107,1,project_example,user,"Art, design, crafts",1,ACT,SVO,I,need,advice,,I,needed,some advice,
creativity_0107,1,project_example,user,"Art, design, crafts",1,ACT,SVO,I,make,arm,,I,make,the arms,
creativity_0107,1,project_example,user,"Art, design, crafts",1,ACT,SVOxCOMP,I,want,it,fit,I,want,it,fit
creativity_0107,2,project_example,user,"Art, design, crafts",1,ACT,SVO,I,give,information,,I,gave,information,
creativity_0107,2,project_example,user,"Art, design, crafts",1,ACT,SV,I,use,,,I,used,,
creativity_0107,2,project_example,user,"Art, design, crafts",1,ACT,SVO,it,give,stitche,,it,gave,many stitches,
creativity_0107,2,project_example,user,"Art, design, crafts",1,ACT,SVO,it,give,I,,it,gave,me,
creativity_0107,2,project_example,user,"Art, design, crafts",1,ACT,SVO,it,give,suggestion,,it,gave,a helpful suggestion,
creativity_0107,3,project_example,user,"Art, design, crafts",1,ACT,SVO,I,use,AI,,I,used,AI,
creativity_0107,3,project_example,user,"Art, design, crafts",1,ACT,SVO,it,give,answer,,it,gives,more general answers,
creativity_0107,4,project_example,user,"Art, design, crafts",1,ACT,SVxCOMP,I,try,,cast,I,tried,,casting
creativity_0107,4,project_example,user,"Art, design, crafts",1,ACT,SV,it,suggest,,,it,suggested,,
creativity_0107,4,project_example,user,"Art, design, crafts",1,ACT,SVxCOMP,result,seem,,work,the result,seems,,working
creativity_0107,1,dynamic,user,"Art, design, crafts",1,ACT,SVO,I,tell,AI,,I,tell,the AI,
creativity_0107,1,dynamic,user,"Art, design, crafts",1,ACT,SVO,I,aim,what,,I,aiming,what for,
creativity_0107,1,dynamic,user,"Art, design, crafts",1,ACT,SVO,it,take,that,,it,take,that,
creativity_0107,1,dynamic,user,"Art, design, crafts",1,ACT,SV,that,tie,,,that,tie,,
creativity_0107,1,dynamic,user,"Art, design, crafts",1,ACT,SV,I,provide,,,I,provided,,
creativity_0108,1,basic_job_description,user,Audiovisual,4,ACT,SV,project,range,,,my projects,range,,
creativity_0108,1,walkthrough,user,Audiovisual,4,ACT,SVOxCOMP,I,find,myself,ask,I,find,myself,asking
creativity_0108,1,walkthrough,user,Audiovisual,4,ACT,SVO,I,have,idea,,I,have,many ideas,
creativity_0108,2,walkthrough,user,Audiovisual,4,ACT,SVO,I,have,couple,,I,have,a couple ideas,
creativity_0108,2,walkthrough,user,Audiovisual,4,ACT,SVOxCOMP,I,ask,AI,give,I,ask,AI,give
creativity_0108,2,walkthrough,user,Audiovisual,4,ACT,SV,that,work,,,that,work,,
creativity_0108,1,project_example,user,Audiovisual,4,ACT,SVO,I,have,idea,,I,had,many ideas,
creativity_0108,1,project_example,user,Audiovisual,4,ACT,SVOxCOMP,I,use,AI,confirm,I,used,AI,confirm
creativity_0108,1,project_example,user,Audiovisual,4,ACT,SV,artist,experiment,,,other artists,experimented,,
creativity_0108,2,project_example,user,Audiovisual,4,ACT,SVOxCOMP,it,make,I,feel,It,made,me,feel
creativity_0108,2,project_example,user,Audiovisual,4,ACT,SV,I,think,,,I,thought,,
creativity_0108,3,project_example,user,Audiovisual,4,ACT,SVOxCOMP,I,use,it,generate,I,used,it,generate
creativity_0108,3,project_example,user,Audiovisual,4,ACT,SVO,that,remind,I,,that,reminded,me,
creativity_0108,4,project_example,user,Audiovisual,4,ACT,SVOxCOMP,it,make,process,flow,It,made,my process,flow
creativity_0108,4,project_example,user,Audiovisual,4,ACT,SVO,I,hit,wall,,I,hit,a wall,
creativity_0108,4,project_example,user,Audiovisual,4,ACT,SV,I,look,,,I,looking,,
creativity_0108,1,dynamic,user,Audiovisual,4,ACT,SVxCOMP,I,say,,drive,I,say,,driving
creativity_0108,1,dynamic,user,Audiovisual,4,ACT,SVO,I,drive,decision,,I,driving,the creative decisions,
creativity_0108,1,dynamic,user,Audiovisual,4,ACT,SVO,I,inputt,of,,I,inputting,of,
creativity_0108,1,dynamic,user,Audiovisual,4,ACT,SVO,I,need,help,,I,needed,some help,
creativity_0108,2,dynamic,user,Audiovisual,4,ACT,SVO,I,pull,idea,,I,pull,AI ideas,
creativity_0109,1,basic_job_description,user,"Art, design, crafts",1,ACT,SVO,I,do,variety,,I,do,a variety work,
creativity_0109,2,basic_job_description,user,"Art, design, crafts",1,PASS,SVO,I,employ,I,,I,employed,I,
creativity_0109,3,basic_job_description,user,"Art, design, crafts",1,ACT,SVO,I,help,husband,,I,help,my husband,
